Word,Count,Year
state,2,1990
sharp,2,1990
crime,2,1990
squeeze,2,1990
buy,2,1990
guitar,2,1990
brazil,2,1990
watchin,2,1990
message,2,1990
there,2,1990
suit,2,1990
bar,2,1990
showed,2,1990
cheek,2,1990
master,2,1990
tour,2,1990
throwin,2,1990
gim,2,1990
opened,2,1990
secret,2,1990
vibe,2,1990
lotus,2,1990
impossible,2,1990
truly,2,1990
breath,2,1990
wasting,2,1990
eh,2,1990
hound,2,1990
gold,2,1990
casa,2,1990
toe,2,1990
shakin,2,1990
dumb,2,1990
biz,2,1990
lock,1,1990
except,1,1990
fair,1,1990
bedroom,1,1990
palm,1,1990
vida,1,1990
soy,1,1990
mam,1,1990
primera,1,1990
triple,1,1990
desde,1,1990
m,1,1990
capa,1,1990
otro,1,1990
azul,1,1990
donde,1,1990
hay,1,1990
verso,1,1990
vodka,1,1990
cuatro,1,1990
do,1,1990
force,1,1990
marvel,1,1990
jordan,1,1990
boston,1,1990
volver,1,1990
venus,1,1990
calma,1,1990
freeze,1,1990
ron,1,1990
cure,1,1990
running,1,1990
portion,1,1990
beware,1,1990
screamin,1,1990
demon,1,1990
fellow,1,1990
loser,1,1990
park,1,1990
takin,1,1990
played,1,1990
hoe,1,1990
stood,1,1990
mike,1,1990
johnny,1,1990
g,1,1990
brown,1,1990
heartache,1,1990
fails,1,1990
imagination,1,1990
finest,1,1990
grind,1,1990
musical,1,1990
jimmy,1,1990
magazine,1,1990
harlow,1,1990
jean,1,1990
fred,1,1990
rogers,1,1990
lauren,1,1990
suffered,1,1990
weight,1,1990
succeeded,1,1990
finding,1,1990
realized,1,1990
thankful,1,1990
received,1,1990
eternally,1,1990
grateful,1,1990
knowing,1,1990
sir,1,1990
sol,1,1990
anybody,1,1990
dear,1,1990
noon,1,1990
complain,1,1990
hoo,1,1990
patient,1,1990
deeply,1,1990
within,1,1990
sacrifice,1,1990
tie,1,1990
rocked,1,1990
million,1,1990
oo,1,1990
moan,1,1990
wow,1,1990
raise,1,1990
weary,1,1990
born,1,1990
least,1,1990
conscience,1,1990
offer,1,1990
fullest,1,1990
final,1,1990
shoe,1,1990
age,1,1990
replied,1,1990
action,1,1990
j,1,1990
evening,1,1990
jacuzzi,1,1990
smack,1,1990
flip,1,1990
hardly,1,1990
swept,1,1990
upon,1,1990
agree,1,1990
tv,1,1990
early,1,1990
slowly,1,1990
quiet,1,1990
neat,1,1990
cigarette,1,1990
common,1,1990
lasted,1,1990
proving,1,1990
matched,1,1990
umbrella,1,1990
offered,1,1990
accepted,1,1990
fate,1,1990
note,1,1990
flower,1,1990
seed,1,1990
planted,1,1990
imagine,1,1990
midnight,1,1990
mar,1,1990
winding,1,1990
emotional,1,1990
formal,1,1990
rising,1,1990
everytime,1,1990
bright,1,1990
neon,1,1990
bear,1,1990
scar,1,1990
mississippi,1,1990
memphis,1,1990
schoolgirl,1,1990
tender,1,1990
aisle,1,1990
ahh,1,1990
showing,1,1990
unanswered,1,1990
clearly,1,1990
quarrel,1,1990
weakest,1,1990
bother,1,1990
fooling,1,1990
round,1,1990
cake,1,1990
silver,1,1990
lottery,1,1990
favorite,1,1990
youve,1,1990
lesson,1,1990
robe,1,1990
customer,1,1990
guarantee,1,1990
grief,1,1990
putting,1,1990
likeshe,1,1990
fake,1,1990
tip,1,1990
ecstasy,1,1990
madly,1,1990
badly,1,1990
heavenly,1,1990
level,1,1990
radical,1,1990
divine,1,1990
winnin,1,1990
changed,1,1990
personal,1,1990
unaware,1,1990
learned,1,1990
death,1,1990
plain,1,1990
suffering,1,1990
seriously,1,1990
happening,1,1990
chemistry,1,1990
fairy,1,1990
tale,1,1990
gasoline,1,1990
ridin,1,1990
race,1,1990
pack,1,1990
deeper,1,1990
likehey,1,1990
armed,1,1990
harry,1,1990
truman,1,1990
red,1,1990
pacific,1,1990
walter,1,1990
north,1,1990
rye,1,1990
england,1,1990
joseph,1,1990
roy,1,1990
juan,1,1990
peron,1,1990
winning,1,1990
davy,1,1990
pan,1,1990
alabama,1,1990
princess,1,1990
peyton,1,1990
river,1,1990
charles,1,1990
california,1,1990
baseball,1,1990
buddy,1,1990
hula,1,1990
hoop,1,1990
castro,1,1990
kennedy,1,1990
land,1,1990
dylan,1,1990
berlin,1,1990
pig,1,1990
invasion,1,1990
lawrence,1,1990
ole,1,1990
john,1,1990
pope,1,1990
paul,1,1990
blown,1,1990
birth,1,1990
woodstock,1,1990
terror,1,1990
sally,1,1990
metal,1,1990
suicide,1,1990
foreign,1,1990
debt,1,1990
bernie,1,1990
shore,1,1990
roller,1,1990
cola,1,1990
war,1,1990
gently,1,1990
hoping,1,1990
yellow,1,1990
mist,1,1990
dime,1,1990
scatter,1,1990
crow,1,1990
capture,1,1990
thorn,1,1990
rose,1,1990
careful,1,1990
chose,1,1990
stair,1,1990
doorway,1,1990
improve,1,1990
protest,1,1990
social,1,1990
injustice,1,1990
generation,1,1990
courage,1,1990
forth,1,1990
test,1,1990
struggle,1,1990
progress,1,1990
worse,1,1990
miracle,1,1990
reach,1,1990
whistling,1,1990
whispering,1,1990
shooting,1,1990
degree,1,1990
dirty,1,1990
dusty,1,1990
trail,1,1990
rocking,1,1990
skip,1,1990
sunset,1,1990
continent,1,1990
boundary,1,1990
lately,1,1990
joy,1,1990
choice,1,1990
fix,1,1990
granted,1,1990
decide,1,1990
present,1,1990
fantasy,1,1990
fuss,1,1990
writing,1,1990
foolish,1,1990
pledge,1,1990
belongs,1,1990
clap,1,1990
everlasting,1,1990
brand,1,1990
invention,1,1990
tightly,1,1990
daily,1,1990
nightly,1,1990
glow,1,1990
wax,1,1990
rush,1,1990
speaker,1,1990
mushroom,1,1990
melody,1,1990
kicked,1,1990
vega,1,1990
cookin,1,1990
pound,1,1990
bacon,1,1990
burnin,1,1990
nimble,1,1990
tempo,1,1990
solo,1,1990
wavin,1,1990
hi,1,1990
busted,1,1990
continued,1,1990
bikini,1,1990
driving,1,1990
jealous,1,1990
grabbed,1,1990
shell,1,1990
concrete,1,1990
gas,1,1990
packed,1,1990
heed,1,1990
poet,1,1990
miami,1,1990
case,1,1990
created,1,1990
chemical,1,1990
conducted,1,1990
formed,1,1990
slice,1,1990
razor,1,1990
blade,1,1990
drug,1,1990
sell,1,1990
loose,1,1990
juice,1,1990
satisfy,1,1990
cruise,1,1990
drift,1,1990
grows,1,1990
definitely,1,1990
search,1,1990
club,1,1990
buying,1,1990
store,1,1990
corner,1,1990
chilling,1,1990
base,1,1990
ted,1,1990
ed,1,1990
knocking,1,1990
unseen,1,1990
willing,1,1990
becoming,1,1990
taylor,1,1990
liveget,1,1990
ticket,1,1990
wrote,1,1990
ago,1,1990
abandoned,1,1990
wherever,1,1990
growing,1,1990
likeyou,1,1990
almost,1,1990
wolf,1,1990
appreciate,1,1990
beggar,1,1990
hungry,1,1990
whose,1,1990
excuse,1,1990
declare,1,1990
crept,1,1990
empty,1,1990
cling,1,1990
sold,1,1990
talked,1,1990
describe,1,1990
distance,1,1990
spite,1,1990
recall,1,1990
mountain,1,1990
highest,1,1990
widest,1,1990
fountain,1,1990
pure,1,1990
accept,1,1990
super,1,1990
mission,1,1990
singer,1,1990
wipe,1,1990
tape,1,1990
chart,1,1990
quit,1,1990
thinner,1,1990
stayed,1,1990
wonderin,1,1990
hangin,1,1990
sympathy,1,1990
decline,1,1990
book,1,1990
private,1,1990
soulful,1,1990
staring,1,1990
taking,1,1990
breaking,1,1990
carrying,1,1990
gang,1,1990
glance,1,1990
planning,1,1990
okay,1,1990
appeared,1,1990
indeed,1,1990
underneath,1,1990
untrue,1,1990
bitty,1,1990
insane,1,1990
thunder,1,1990
belief,1,1990
ruin,1,1990
image,1,1990
making,1,1990
gather,1,1990
drink,1,1990
shelf,1,1990
funk,1,1990
rapper,1,1990
gangster,1,1990
mack,1,1990
ridiculous,1,1990
ayo,1,1990
skinny,1,1990
freak,1,1990
bathroom,1,1990
ugly,1,1990
glare,1,1990
constantly,1,1990
adore,1,1990
rear,1,1990
ashamed,1,1990
pickle,1,1990
charge,1,1990
large,1,1990
biscuit,1,1990
obvious,1,1990
smoking,1,1990
whack,1,1990
motion,1,1990
gig,1,1990
thats,1,1990
jesus,1,1990
america,1,1990
boyfriend,1,1990
freeway,1,1990
yard,1,1990
vampire,1,1990
valley,1,1990
west,1,1990
ventura,1,1990
boulevard,1,1990
shadow,1,1990
likebut,1,1990
mmmm,1,1990
choose,1,1990
violence,1,1990
painful,1,1990
spoken,1,1990
intense,1,1990
remain,1,1990
meaningless,1,1990
reached,1,1990
patiently,1,1990
forgive,1,1990
sweep,1,1990
stepping,1,1990
likeit,1,1990
refuse,1,1990
deny,1,1990
harder,1,1990
pointless,1,1990
desperate,1,1990
letting,1,1990
cried,1,1990
paint,1,1990
summer,1,1990
wished,1,1990
swear,1,1990
washed,1,1990
demand,1,1990
battle,1,1990
fought,1,1990
likeget,1,1990
reaching,1,1990
breathless,1,1990
become,1,1990
prize,1,1990
anyway,1,1990
happens,1,1990
groovy,1,1990
smell,1,1990
taste,1,1990
bare,1,1990
loss,1,1990
moist,1,1990
bitter,1,1990
wander,1,1990
losing,1,1990
hollow,1,1990
suddenly,1,1990
incomplete,1,1990
small,1,1990
dude,1,1990
city,1,1990
match,1,1990
tied,1,1990
aim,1,1990
faded,1,1990
atlanta,1,1990
field,1,1990
porch,1,1990
likethe,1,1990
lining,1,1990
hop,1,1990
tin,1,1990
roof,1,1990
mister,1,1990
p,1,1990
backbone,1,1990
george,1,1990
jet,1,1990
pushing,1,1990
sting,1,1990
settle,1,1990
stressed,1,1990
prolong,1,1990
fell,1,1990
single,1,1990
likejust,1,1990
ocean,1,1990
valentine,1,1990
reminds,1,1990
screen,1,1990
exact,1,1990
express,1,1990
likewhen,1,1990
joker,1,1990
crystal,1,1990
prime,1,1990
kill,1,1990
eager,1,1990
whether,1,1990
strangest,1,1990
depend,1,1990
likeooh,1,1990
useless,1,1990
miscellaneous,1,1990
cathy,1,1990
approach,1,1990
silhouette,1,1990
co,1,1990
teach,1,1990
fadeyou,1,1990
plane,1,1990
aah,1,1990
yacht,1,1990
fame,1,1990
connection,1,1990
hollywood,1,1990
famous,1,1990
rome,1,1990
french,1,1990
riviera,1,1990
maserati,1,1990
paula,1,1990
caring,1,1990
forgot,1,1990
laughing,1,1990
crawl,1,1990
shade,1,1990
dim,1,1990
food,1,1990
sake,1,1990
theyve,1,1990
ooooh,1,1990
hung,1,1990
disguise,1,1990
aw,1,1990
tellin,1,1990
echo,1,1990
distant,1,1990
stepped,1,1990
company,1,1990
sittin,1,1990
liked,1,1990
table,1,1990
data,1,1990
bank,1,1990
jessie,1,1990
teller,1,1990
joint,1,1990
mirror,1,1990
morris,1,1990
already,1,1990
credit,1,1990
card,1,1990
lovely,1,1990
concert,1,1990
miniskirt,1,1990
drippin,1,1990
pourin,1,1990
whispered,1,1990
hundred,1,1990
proof,1,1990
couple,1,1990
amused,1,1990
acted,1,1990
agnes,1,1990
named,1,1990
familiar,1,1990
build,1,1990
understanding,1,1990
sounded,1,1990
dandy,1,1990
idea,1,1990
picked,1,1990
visit,1,1990
exquisite,1,1990
form,1,1990
doll,1,1990
event,1,1990
shock,1,1990
tension,1,1990
quite,1,1990
sealed,1,1990
father,1,1990
pick,1,1990
cup,1,1990
tea,1,1990
tumble,1,1990
solid,1,1990
focus,1,1990
vivid,1,1990
fading,1,1990
skating,1,1990
remorse,1,1990
otto,1,1990
lust,1,1990
fuck,1,1990
beef,1,1990
role,1,1990
ticking,1,1990
quickly,1,1990
explode,1,1990
chick,1,1990
romantic,1,1990
as,1,1990
lash,1,1990
smart,1,1990
autumn,1,1990
second,1,1990
amazing,1,1990
flirt,1,1990
pissed,1,1990
season,1,1990
treasure,1,1990
dropped,1,1990
bless,1,1990
shook,1,1990
threw,1,1990
canned,1,1990
prison,1,1990
jumpin,1,1990
swing,1,1990
singing,1,1990
rely,1,1990
kicking,1,1990
ser,1,1990
higher,1,1990
drinking,1,1990
player,1,1990
mujer,1,1990
liar,1,1990
larry,1,1990
joey,1,1990
chico,1,1990
di,1,1990
main,1,1990
youre,1,1990
mami,1,1990
church,1,1990
da,1,1990
address,1,1990
ante,1,1990
dress,1,1990
ran,1,1990
spanish,1,1990
treating,1,1990
toy,1,1990
older,1,1990
bolder,1,1990
pearl,1,1990
disco,1,1990
bein,1,1990
smooth,1,1990
laughin,1,1990
gigglin,1,1990
portable,1,1990
thinkin,1,1990
cute,1,1990
stuff,1,1990
spoke,1,1990
til,1,1990
wood,1,1990
dad,1,1990
crook,1,1990
whatcha,1,1990
playin,1,1990
love,481,1991
baby,273,1991
like,269,1991
know,261,1991
na,238,1991
buddy,231,1991
time,198,1991
yeah,197,1991
way,185,1991
oh,179,1991
go,177,1991
got,165,1991
one,161,1991
get,159,1991
let,153,1991
take,149,1991
never,149,1991
heart,148,1991
make,142,1991
feel,142,1991
ca,138,1991
see,137,1991
give,131,1991
need,129,1991
say,120,1991
day,119,1991
wan,117,1991
come,110,1991
want,108,1991
man,108,1991
world,107,1991
gon,104,1991
thing,103,1991
ooh,98,1991
back,93,1991
away,88,1991
could,87,1991
every,87,1991
right,84,1991
night,83,1991
would,82,1991
might,82,1991
real,79,1991
dream,79,1991
think,74,1991
new,73,1991
people,72,1991
papa,71,1991
promise,70,1991
also,68,1991
around,68,1991
another,68,1991
tell,67,1991
play,66,1991
girl,65,1991
look,64,1991
dance,64,1991
hold,63,1991
cry,63,1991
life,62,1991
feeling,61,1991
good,59,1991
light,59,1991
little,58,1991
u,55,1991
rush,54,1991
said,53,1991
hand,51,1991
place,51,1991
find,50,1991
stop,50,1991
touch,50,1991
ever,50,1991
long,49,1991
everybody,49,1991
put,49,1991
well,49,1991
try,47,1991
mind,47,1991
boy,46,1991
eye,45,1991
move,45,1991
without,45,1991
always,45,1991
ya,44,1991
found,44,1991
soul,43,1991
music,43,1991
still,43,1991
really,43,1991
face,42,1991
santa,42,1991
going,41,1991
inside,41,1991
much,41,1991
keep,41,1991
happy,41,1991
believe,41,1991
tonight,41,1991
thought,40,1991
power,40,1991
father,40,1991
hey,39,1991
shook,39,1991
wo,38,1991
ai,37,1991
help,36,1991
walter,35,1991
enough,34,1991
funky,34,1991
nothing,34,1991
show,33,1991
two,33,1991
change,33,1991
men,33,1991
da,33,1991
door,33,1991
must,33,1991
something,33,1991
beat,32,1991
kiss,32,1991
someday,32,1991
crazy,32,1991
wrong,31,1991
wait,31,1991
please,31,1991
fly,31,1991
many,31,1991
round,31,1991
groove,30,1991
turn,30,1991
year,30,1991
everything,29,1991
anything,29,1991
even,29,1991
fool,29,1991
fine,29,1991
hear,29,1991
rock,29,1991
sign,29,1991
break,29,1991
romantic,29,1991
tight,29,1991
rain,29,1991
seems,28,1991
first,28,1991
woman,28,1991
old,28,1991
mean,27,1991
talk,27,1991
tear,26,1991
friend,26,1991
sweet,25,1991
looking,25,1991
holding,25,1991
minute,25,1991
loving,25,1991
TRUE,24,1991
house,24,1991
listen,24,1991
sound,24,1991
name,24,1991
hope,24,1991
someone,24,1991
may,24,1991
live,23,1991
run,23,1991
stay,23,1991
high,23,1991
watching,23,1991
red,23,1991
wind,23,1991
head,23,1991
room,23,1991
lover,22,1991
ask,22,1991
together,22,1991
roll,22,1991
call,22,1991
coming,22,1991
whoa,22,1991
saw,22,1991
last,22,1991
temptation,22,1991
freedom,22,1991
whatever,22,1991
close,21,1991
young,21,1991
ii,21,1991
lose,21,1991
made,21,1991
start,21,1991
given,21,1991
moment,21,1991
cream,21,1991
open,20,1991
free,20,1991
yo,20,1991
work,20,1991
leave,20,1991
sure,20,1991
sing,20,1991
thinking,20,1991
meet,20,1991
hurt,20,1991
fall,20,1991
pain,20,1991
shiny,20,1991
strike,20,1991
disappear,20,1991
babe,19,1991
ooo,19,1991
set,19,1991
guy,19,1991
floor,19,1991
whole,19,1991
deep,19,1991
understand,19,1991
shining,19,1991
side,19,1991
christmas,19,1991
waiting,18,1991
better,18,1991
arm,18,1991
ta,18,1991
forever,18,1991
emotion,18,1991
child,18,1991
matter,18,1991
finally,18,1991
hide,17,1991
home,17,1991
alone,17,1991
rhythm,17,1991
summer,17,1991
next,17,1991
yes,17,1991
care,17,1991
white,17,1991
cause,17,1991
bring,17,1991
step,17,1991
money,17,1991
part,17,1991
lady,17,1991
somethin,17,1991
heaven,16,1991
hurry,16,1991
else,16,1991
mine,16,1991
heartbeat,16,1991
smile,16,1991
playing,16,1991
game,16,1991
hard,16,1991
alright,16,1991
god,16,1991
past,16,1991
wonderful,16,1991
magic,16,1991
left,16,1991
yet,16,1991
three,16,1991
walk,15,1991
ah,15,1991
tried,15,1991
looked,15,1991
cold,15,1991
fire,15,1991
seen,15,1991
alive,15,1991
justify,15,1991
fantasy,15,1991
dark,15,1991
sea,15,1991
mile,15,1991
foot,15,1991
everyone,15,1991
workshop,15,1991
tenderness,15,1991
suave,15,1991
saying,14,1991
knew,14,1991
adore,14,1991
started,14,1991
ready,14,1991
song,14,1991
distance,14,1991
voice,14,1991
mi,14,1991
bit,14,1991
wall,14,1991
lifetime,14,1991
river,14,1991
city,14,1991
nobody,13,1991
lay,13,1991
used,13,1991
reach,13,1991
cried,13,1991
remember,13,1991
memory,13,1991
swing,13,1991
school,13,1991
wanted,13,1991
told,13,1991
maybe,13,1991
anymore,13,1991
win,13,1991
road,13,1991
book,13,1991
ecstasy,13,1991
went,13,1991
strong,13,1991
best,13,1991
hole,13,1991
dad,13,1991
jim,13,1991
upon,13,1991
unless,12,1991
chance,12,1991
party,12,1991
control,12,1991
lonely,12,1991
took,12,1991
sky,12,1991
kind,12,1991
street,12,1991
came,12,1991
doom,12,1991
echo,12,1991
join,12,1991
hello,12,1991
wish,12,1991
hour,12,1991
hug,12,1991
heard,12,1991
laughing,12,1991
le,12,1991
window,12,1991
fact,12,1991
human,12,1991
toy,12,1991
big,12,1991
broken,12,1991
aha,12,1991
lord,12,1991
lie,11,1991
hit,11,1991
body,11,1991
living,11,1991
problem,11,1991
meant,11,1991
fell,11,1991
share,11,1991
eat,11,1991
watch,11,1991
gave,11,1991
amor,11,1991
afraid,11,1991
pleasure,11,1991
dreamed,11,1991
flower,11,1991
loud,11,1991
clear,11,1991
anybody,11,1991
lost,11,1991
front,11,1991
blow,11,1991
giving,11,1991
ten,11,1991
great,11,1991
bye,11,1991
survive,11,1991
candle,10,1991
rhyme,10,1991
sweat,10,1991
forward,10,1991
sometimes,10,1991
yesterday,10,1991
blind,10,1991
pay,10,1991
snow,10,1991
morning,10,1991
along,10,1991
behind,10,1991
fear,10,1991
kept,10,1991
kid,10,1991
full,10,1991
glory,10,1991
pretty,10,1991
cover,10,1991
okay,10,1991
tree,10,1991
later,10,1991
trying,10,1991
search,9,1991
wake,9,1991
joy,9,1991
higher,9,1991
felt,9,1991
ocean,9,1991
getting,9,1991
closer,9,1991
keeping,9,1991
called,9,1991
running,9,1991
blue,9,1991
land,9,1991
sleep,9,1991
waited,9,1991
treat,9,1991
making,9,1991
mother,9,1991
sun,9,1991
desire,9,1991
silence,9,1991
bear,9,1991
stake,9,1991
honey,9,1991
drive,9,1991
stand,9,1991
top,9,1991
everywhere,9,1991
five,9,1991
pop,9,1991
calling,9,1991
fading,9,1991
within,9,1991
across,9,1991
hundred,9,1991
shot,9,1991
building,9,1991
frame,9,1991
miracle,9,1991
sex,8,1991
crowd,8,1991
nice,8,1991
story,8,1991
unbelievable,8,1991
breaking,8,1991
forget,8,1991
today,8,1991
end,8,1991
flow,8,1991
star,8,1991
singing,8,1991
mouth,8,1991
fill,8,1991
slow,8,1991
fortune,8,1991
belongs,8,1991
low,8,1991
knee,8,1991
gone,8,1991
died,8,1991
rule,8,1991
simple,8,1991
claim,8,1991
turning,8,1991
sight,8,1991
stone,8,1991
ill,8,1991
cool,8,1991
wonder,8,1991
brother,8,1991
read,8,1991
different,8,1991
filled,8,1991
alley,8,1991
north,8,1991
pole,8,1991
lot,8,1991
son,8,1991
york,8,1991
empire,8,1991
strength,8,1991
somebody,8,1991
belong,8,1991
till,8,1991
mu,8,1991
pride,8,1991
speaker,8,1991
record,8,1991
roof,8,1991
worth,7,1991
nothin,7,1991
die,7,1991
ow,7,1991
bass,7,1991
jam,7,1991
jump,7,1991
shake,7,1991
air,7,1991
point,7,1991
easy,7,1991
far,7,1991
bringing,7,1991
needed,7,1991
bad,7,1991
squeeze,7,1991
glad,7,1991
family,7,1991
smooth,7,1991
score,7,1991
known,7,1991
needing,7,1991
though,7,1991
somehow,7,1991
prove,7,1991
learned,7,1991
doubt,7,1991
quite,7,1991
burning,7,1991
poor,7,1991
deeper,7,1991
sit,7,1991
warm,7,1991
save,7,1991
talking,7,1991
corner,7,1991
sharing,7,1991
hair,7,1991
summertime,7,1991
short,7,1991
follow,7,1991
earth,7,1991
piece,7,1991
town,7,1991
beating,7,1991
sailing,7,1991
push,7,1991
number,7,1991
line,7,1991
special,7,1991
wash,7,1991
course,7,1991
ice,7,1991
picture,7,1991
manager,7,1991
seem,7,1991
gold,7,1991
built,7,1991
reason,7,1991
player,7,1991
un,7,1991
tryin,6,1991
nowhere,6,1991
dying,6,1991
clothes,6,1991
ride,6,1991
shy,6,1991
whisper,6,1991
loved,6,1991
spent,6,1991
realize,6,1991
already,6,1991
fast,6,1991
throw,6,1991
walking,6,1991
passed,6,1991
tender,6,1991
doin,6,1991
black,6,1991
happen,6,1991
fade,6,1991
rap,6,1991
starting,6,1991
ground,6,1991
wishing,6,1991
spite,6,1991
goodbye,6,1991
peace,6,1991
e,6,1991
que,6,1991
falling,6,1991
sensation,6,1991
rest,6,1991
hell,6,1991
car,6,1991
secret,6,1991
begin,6,1991
test,6,1991
anyone,6,1991
hang,6,1991
gentleman,6,1991
sugar,6,1991
conscience,6,1991
send,6,1991
natural,6,1991
ha,6,1991
brought,6,1991
bang,6,1991
rolling,6,1991
parent,6,1991
drum,6,1991
sort,6,1991
hot,6,1991
future,6,1991
tomorrow,6,1991
storm,6,1991
bell,6,1991
played,6,1991
brand,6,1991
rose,6,1991
greatest,6,1991
tongue,6,1991
quick,6,1991
tiny,6,1991
smiling,6,1991
uh,6,1991
month,6,1991
spirit,6,1991
state,6,1991
pick,6,1991
sitting,6,1991
stick,6,1991
desert,6,1991
use,6,1991
cross,6,1991
hat,6,1991
laugh,6,1991
clerk,6,1991
huh,6,1991
feelin,6,1991
dallas,6,1991
kick,6,1991
luck,6,1991
faith,6,1991
bop,6,1991
